,What period would be the best to be born in?,Save the world from an alien invasion or a meteor?,,0.8625541094
What do you call a fish with no eye?Fsh!,,Every Pixar movie contains a reference to the Pixar movie that comes after it.,,0.0843695132
,,A woman once tried to commit suicide by jumping off the Empire State Building. She jumped from the 86th floor but was blown back onto the 85th floor by a gust of wind.,,0.0587228975
Male dogs will raise their legs while urinating to aim higher on a tree or lamppost because they want to leave a message that they are tall and intimidating. Some wild dogs in Africa try to run up tree trunks while they are urinating to appear to be very large., We appreciate your business and look forward to serving any additional needs in the future,,,0.3640730159
299. You only fail when you stop trying.,Retired basketball sensation Michael Jordan makes more money from Nike each year than all the Nike factory workers in Malaysia combined.,,,0.6550090935
,,,,0.2028335111
"If women ran the world we wouldn’t have wars, just intense negotiations every 28 days. Robin Williams",,Amber colored rear turn signals are statistically proven to reduce collisions by about 28%.,,0.2128766689
What's Whitney Houston's favourite type of coordination? HAAAAND EEEEEEEEEYYYYEEE!,hi! we a re running a small contest. Can you win? https://win-150-dollars-now.weebly.com/,,,0.8856228292
,"Thank you, 2:30 in the morning, for always being the first sign that tomorrow’s gonna suck. Jimmy Fallon",,,0.2860022304
What was something courageous you’ve (in person) seen someone do?,,,,0.1557130914
,What do you want to do when you retire?,,,0.1061435397
Tomorrow is often the busiest day of the week. Spanish proverb,Whatdya call a frenchman wearing sandals? Phillipe Phillope.,Instead of an agent Bill Murray uses a 1-800 number where you can leave a message for him if you want to cast him for a movie or event.,,0.050793836
,87. “Lipstick is for when you’ve had a shit day and you need red lipstick to face the world.” – Keira Knightley,"In 1911, Bobby Leach was the 2nd person to go over Niagara Falls in a barrel. He died 15 years later from slipping on an orange peel and getting gangrene.",,0.2000481586
When a deaf person sees someone yawn do they think it’s a scream?,,,,0.0800891456
381. Hostels are the home away from home.,Only female mosquitoes bite.,The katydid bug hears through holes in its hind legs.,,0.6976150176
,Some dogs can smell dead bodies under water!,,,0.1184407507
,"A dik-dik is a tiny antelope that lives in East Africa, Namibia and Angola.",,,0.4831881648
,,The sentence “The quick brown fox jumps over a lazy dog.” uses every letter of the alphabet.,,0.1042807193
"Contraception leads to more babies being born out of wedlock, like fire extinguishers lead to more fires. Stephen Colbert"," Thank you for trusting us! Together with our professional team, we promise to do our very best just to cater every little thing you need",,,0.4067013568
,,,,0.3996109324
,,,,0.8227461846
Carrots have zero fat content., Thank you very much for keeping our product the number one brand in town. We cannot achieve this success without you as our customer. Your satisfaction is our number one concern and we promise to stay reliable,Joe Arridy had an IQ of 46 and is known as the “happiest prisoner on death row”. He went into the gas chamber with a smile. It turned out he was innocent.,,0.0144849451
I'm so good at sleeping. I can do it with my eyes closed.,,Polar bears often hunt walruses by simply charging at a group of them and eating the ones that were crushed or wounded in the mass panic to escape. Direct attacks are rare.,,0.3575982596
"I look like a casual, laid-back guy, but it’s like a circus in my head. Steven Wright",,,,0.3750916533
"▶ No sense in being pessimistic, it probably wouldn't work anyway.",Dueling is legal is Paraguay as long as both parties are registered blood donors.,,,0.3433203095
"I will never put off until tomorrow, what I can forget about forever.",,,,0.5764648307
,,,,0.8903014898
87. “Lipstick is for when you’ve had a shit day and you need red lipstick to face the world.” – Keira Knightley,,It is illegal to hunt camels in the state of Arizona.,,0.0867915682
,Blue whales have large enough aortas (the main blood vessel) for a human to crawl through.,,,0.1262294148
,,"The earliest mention of the mythical creature, the Unicorn, dates back from as far as 2700 BC in Asia, and was described as a creature of great power and wisdom.",,0.5317712141
When a deaf person sees someone yawn do they think it’s a scream?,,"When electricity was first installed in the White House in 1891, President Benjamin Harrison and his wife were afraid of electrocution because of the new concept. They refused to touch light switches so the staff had to turn the lights on and off for them.",,0.0151140252
,,Reindeer are one of the only mammals that can see UV light.,,0.4884531995
,What hobby would you be a lot of fun to get into?,"When watermelons are grilled or baked, they lose their granular texture and can even be used as meat substitute, a ‘watermelon steak’.",,0.867242938
What goes down but doesn’t come up? A yo.,,"Approximately 1,000,000 dogs in the U.S. are named as the heirs of their owners’ wills.",,0.324298199
When is your door not actually a door? When it’s actually ajar.,,,,0.62999966
,"48. “Choose to make a difference. – its the way we work, the way we live, and the way we are!” We at Hostelgeeks are big fans of this travel quote.",Ladybugs bleed from their knees when threatened.,,0.0799266291
"This is a quote at The Backpack hostel in Cape Town, South Africa.",What did the traffic light say to the car? Don’t look! I’m about to change.,"In the popular film, The Godfather, the word “mafia” is never said because the actual mafia commanded it.",,0.3826255667
,18. And I said to myself: “What a wonderful world.”,,,0.3409969999
,,"Foxes have whiskers on their legs. This helps them with their bearings, especially when it’s dark outside.",,0.3936637654
Where’s your favorite place to nap?,,Kangaroos keep growing until they die. They are the world’s largest marsupial.,,0.9603705256
"▶ ""Whoever angers you, conquers you."" ― Elizabeth Kenny"," Thank you for trusting us! Together with our professional team, we promise to do our very best just to cater every little thing you need",A jellyfish's mouth is also its anus. ,,0.4540783628
,What do you do to unwind after a hard day?,"The brain is our fattiest organ, being composed of nearly 60% fat.",,0.9568494635
,,,,0.2558645208
The Sarcastic Ones,,"There’s a town in the Oklahoma panhandle named “Hooker” and its slogan is “it’s a location, not a vocation”.",,0.6116240814
"When you look really closely, all mirrors look like eyeballs.",,"When the historic Plaza Hotel in NYC opened in 1907, a room cost $2.50 per night, the same as $64.26 today. The Plaza now charges over $1,000/night.",,0.4787327095
,,,,0.517632939
,116. Admire someone else’s beauty without questioning your own.,,,0.8643211482
Peanuts can be used to make dynamite.,,,,0.7413758451
The Bourbon biscuit was introduced in 1910 originally under the name Creola.,,Michael Jackson’s shiny glove was actually just a modified golf glove.,,0.2890738111
